dailyReturnNoReinv,exchangeCD,ListSector,totalShares,nonrestFloatShares,nonrestfloatA,TShEquity,AccountsPayablesTDays,AccountsPayablesTRate,AdminiExpenseRate,ARTDays,ARTRate,ASSI,BLEV,BondsPayableToAsset,CashRateOfSales,CashToCurrentLiability,CMRA,CTOP,CTP5,CurrentAssetsRatio
1.0,0,1,3569685300.0,3568226100.0,3568226100.0,10898176480.1,10.6808,33.7053,0.0384,8.5016,42.345,23.6814,1.2476,0.0,0.1079,0.4405,0.3554,0.0396,0.0077,0.4087
0.0,1,1,1312061600.0,1312061600.0,1312061600.0,4186673741.33,111.99600000000001,3.2144,0.1716,129.3661,2.7828,22.6942,1.3292,0.0,0.1123,0.5401,0.9813,0.0034,0.0015,0.4673
0.0,0,0,1367663000.0,1067812100.0,1067812100.0,18704251616.9,17910.4478,0.0201,7.287000000000001,276.2643,1.3031,24.4495,1.6243,0.0,7.178,2.0066,0.3239,0.0,0.0002,0.6074
1.0,0,1,1163031300.0,1118766600.0,1118766600.0,22043104560.3,63.29,5.6881,0.1075,105.9946,3.3964,23.9203,1.1324,0.075,0.0856,3.4884,0.3368,0.0169,0.009000000000000001,0.2276
0.0,0,0,1649782800.0,1517606800.0,1517606800.0,8732912373.48,6.1232,58.7932,0.0046,6.8739,52.3718,23.9118,1.754,0.1213,0.0601,0.4417,0.3931,0.0049,0.0031,0.5901
0.0,0,0,946062700.0,586321300.0,586321300.0,6380292103.85,108.4011,3.321,0.1248,204.209,1.7629,22.7279,1.0247,0.0,-0.0532,0.0429,0.6572,0.0015,0.0013,0.3556
0.0,1,1,1610979600.0,1599220200.0,1599220200.0,6875490991.58,100.6683,3.5761,0.0692,6.1385,58.646,23.0321,1.1719,0.0303,0.0695,0.4394,0.7006,0.0087,0.0013,0.2316
0.0,0,0,312000000.0,311330900.0,311330900.0,2061076019.65,197.4117,1.8236,0.0808,116.1703,3.0989,22.416999999999998,1.105,0.0,-0.0616,0.3537,0.8369,0.0014,0.0009,0.7815
0.0,1,1,987722900.0,624609300.0,624609300.0,8561407447.7,-32.6679,-11.02,0.1136,0.1705,2111.3346,23.5286,1.7217,0.0,0.2433,0.4457,0.7202,0.0024,0.0042,0.1151
0.0,1,1,708813700.0,667284500.0,667284500.0,3796351845.27,184.9473,1.9465,0.1409,-62.9778,-5.7163,22.7022,1.2607,0.0,0.1401,0.0807,0.7518,0.0066,0.0022,0.2558
0.0,0,1,1150587900.0,929509400.0,929509400.0,6498045894.57,83.3777,4.3177,0.0135,89.1001,4.0404,23.7926,2.2224,0.0,0.0565,0.0657,0.9896,0.0,0.0,0.2622
0.0,0,2,695200000.0,638376000.0,638376000.0,2085236929.19,85.9476,4.1886,0.0879,106.295,3.3868,21.8658,1.1037,0.0,0.1384,-0.0478,0.7565,0.0,0.0025,0.6268
0.0,0,1,1240787600.0,1056929900.0,1056929900.0,3723505697.98,155.0989,2.3211,0.0708,108.0205,3.3327,23.0401,1.3757,0.0,0.0603,0.1254,0.5729,0.0,0.0,0.6459999999999999
0.0,1,1,654104600.0,638843700.0,638843700.0,1783560196.63,49.903,7.2139999999999995,0.0513,113.2147,3.1798,21.8303,1.0198,0.0,-0.1731,0.7027,0.5134,0.006,0.0033,0.7835
1.0,0,1,2768645000.0,2768628000.0,2768628000.0,16306839317.9,204.209,1.7629,0.0373,113.8844,3.1611,24.4964,1.0369,0.0,0.0038,0.1965,0.5627,0.0056,0.0038,0.8177
0.0,0,1,2149345000.0,2119789100.0,2119789100.0,10303479252.9,101.3257,3.5529,0.1255,82.7529,4.3503,24.0365,2.2216,0.13,0.0551,0.4205,0.7021,0.0041,0.0023,0.6751
0.0,0,0,902605400.0,636002400.0,636002400.0,2129618128.92,94.2063,3.8214,0.0657,117.0237,3.0763,22.4853,1.1214,0.0,-0.0344,0.1969,0.9906,0.0092,0.0039,0.4911
0.0,1,1,2872421400.0,2393684500.0,2393684500.0,8803402449.7,202.2927,1.7796,0.0265,7.8468,45.8785,24.2057,1.5159,0.0,0.1013,0.0428,0.7571,0.0,0.0,0.424
0.0,0,0,767371000.0,761958500.0,761958500.0,4053656439.42,58.8418,6.1181,0.0769,63.9012,5.6337,22.3105,1.0014,0.0,0.0382,0.6081,0.2088,0.0741,0.0394,0.6519
0.0,1,1,6793975000.0,6737103300.0,6737103300.0,17701752388.0,254.2732,1.4158,0.04,7.766,46.3561,24.5422,2.169,0.0501,0.32299999999999995,0.1388,0.2601,0.0122,0.0024,0.0989
0.0,0,1,1698245000.0,1259387900.0,995584700.0,135903236.83,164.4286,2.1894,0.0504,307.7975,1.1696,23.1919,1.6024,0.0292,-0.0825,0.1043,0.7489,0.0106,0.0018,0.8579
1.0,0,2,535706000.0,406698500.0,406698500.0,1297208368.6,120.4497,2.9888,0.1555,257.6397,1.3973,21.2974,1.0716,0.0,-0.0803,-0.0588,0.5436,0.0038,0.0095,0.4498
0.0,1,1,1016477500.0,1016477500.0,1016477500.0,5900662530.46,14.5596,24.726,0.0056,26.3856,13.6438,23.8204,1.5455,0.1344,-0.0418,0.0752,0.5824,0.0075,0.0048,0.9426
0.0,1,1,989923600.0,989923600.0,989923600.0,3192558086.61,74.1107,4.8576,0.0379,77.2383,4.6609,22.3903,1.1832,0.047,0.044000000000000004,0.0186,0.5241,0.0,0.0,0.3542
0.0,0,2,424000000.0,381872800.0,381872800.0,1002636618.52,79.5158,4.5274,0.2574,153.2437,2.3492,20.83,1.0163,0.0,0.1935,-4.7661,1.308,0.0,0.0013,0.6861
1.0,0,2,779150000.0,759624000.0,759624000.0,3073188708.8,177.1915,2.0317,0.0824,129.613,2.7775,22.1611,1.0057,0.0,0.1136,0.35200000000000004,0.3455,0.024,0.0114,0.6109
0.0,1,1,1167561400.0,1167561400.0,1167561400.0,8013990409.44,31.5427,11.4131,0.0326,44.3219,8.1224,23.3866,1.2282,0.0,0.1618,0.2549,0.4762,0.0351,0.0112,0.4113
0.0,0,0,1811044449.0,1155959315.0,1155959315.0,3929357017.19,106.0133,3.3958,0.0862,169.5873,2.1228,22.7608,1.2119,0.0567,0.0624,0.3042,0.6558,0.0037,0.0022,0.6792
0.0,0,2,197600000.0,134055300.0,134055300.0,451668918.4,7.6164,47.2664,0.1998,61.8429,5.8212,20.0522,1.0989,0.0,-0.0384,1.4823,0.9697,0.0,0.001,0.8582
0.0,0,0,374228800.0,222093300.0,222093300.0,1287722153.53,17.5832,20.4741,0.0808,103.7584,3.4696,21.2649,1.0251,0.0,-0.0232,0.32899999999999996,0.5952,0.0062,0.0032,0.531
0.0,1,1,487182200.0,486882200.0,486882200.0,4353723791.41,-209.986,-1.7144,0.1561,241.206,1.4925,22.519000000000002,1.6054,0.0824,-0.6574,0.4493,0.7032,0.0058,0.0,0.6796
0.0,1,1,866298800.0,836350900.0,836350900.0,4435057257.76,149.6695,2.4053,0.0556,188.5014,1.9098,23.0273,1.4492,0.1277,-0.040999999999999995,0.1716,0.7935,0.0139,0.0047,0.6211
0.0,1,1,1325573800.0,1283075900.0,1283075900.0,6275064474.44,75.7448,4.7528,0.0379,84.6262,4.254,23.0862,1.0521,0.0,-0.0091,0.2158,0.7189,0.0054,0.0013,0.5774
0.0,0,0,879267100.0,854455300.0,654317800.0,4808255838.76,106.2386,3.3886,0.1329,69.8026,5.1574,22.9572,1.4671,0.1354,0.1968,0.1538,0.3163,0.0107,0.0044,0.3197
1.0,0,0,535343500.0,490653400.0,490653400.0,2265746437.65,4.6442,77.5156,0.0447,7.2673,49.5369,21.798000000000002,1.0119,0.0,-0.0427,0.5526,0.4999,0.0,0.0,0.4098
1.0,1,1,23173674700.0,23173674700.0,23173674700.0,88432002569.0,37.4688,9.607999999999999,0.0801,15.9878,22.5171,25.6825,1.4353,0.0966,0.2331,0.7458,0.4565,0.0293,0.0255,0.3613
0.0,0,0,6291107800.0,5305822500.0,5305822500.0,37044925171.3,24.1799,14.8884,0.0143,6.63,54.2985,24.9972,1.3587,0.0,0.0481,0.2139,0.7319,0.0078,0.0066,0.3251
0.0,0,0,1573113000.0,1416637000.0,1416637000.0,3800162249.89,10.9378,32.9134,0.0778,-13.2171,-27.2374,22.1666,1.0072,0.0,0.2148,2.0988,0.8023,0.0259,0.0376,0.6608
1.0,1,1,1336844300.0,1336844300.0,1336844300.0,5287260160.77,95.0595,3.7871,0.0177,111.4793,3.2293,23.3966,1.2278,0.0,0.1471,0.0523,0.6963,0.0,0.0012,0.4235
0.0,1,1,833333300.0,833333300.0,833333300.0,2214495320.45,63.0054,5.7138,0.0249,77.6096,4.6386,22.5208,1.2343,0.0,0.0879,0.0116,0.9002,0.0013,0.0013,0.4754
0.0,0,1,2432519200.0,2432519200.0,2432519200.0,6695746993.94,38.9164,9.2506,0.0071,-119.2606,-3.0186,23.3391,1.432,0.1744,0.2718,1.8137,0.3275,0.0925,0.0272,0.8475
0.0,0,0,441575500.0,394635100.0,394635100.0,2140095646.23,81.1487,4.4363,0.1171,124.9913,2.8802,21.6164,1.0471,0.0,0.0603,-0.0703,0.8869,0.0156,0.0027,0.2875
1.0,0,2,343032000.0,234770800.0,234770800.0,1946653318.2,194.7841,1.8482,0.07200000000000001,288.02299999999997,1.2499,22.0419,1.3384,0.0,-0.1459,0.1119,0.6652,0.0087,0.003,0.5537
1.0,0,0,472442000.0,344855800.0,344855800.0,1980285626.63,192.4002,1.8711,0.152,267.0029,1.3483,21.9756,1.0877,0.0,-0.0152,0.0055,0.8542,0.0028,0.0042,0.5209
1.0,0,2,958417100.0,688608700.0,688608700.0,3730978665.12,47.0958,7.644,0.1109,95.1877,3.782,22.0949,1.0086,0.0,0.1779,3.7644,0.41200000000000003,0.0012,0.0028,0.5433
0.0,0,0,88000000.0,72564800.0,72564800.0,531694981.4,63.0605,5.7088,0.1349,163.2505,2.2052,20.6176,1.496,0.0,0.1122,0.5827,0.966,0.0,0.0012,0.4564
1.0,1,1,601720000.0,601720000.0,601720000.0,4568658877.15,5.2029,69.1916,0.0902,27.8437,12.9293,22.5697,1.3286,0.1883,0.0651,0.46799999999999997,0.3087,0.0169,0.0085,0.5503
0.0,0,2,1033054700.0,850679300.0,850679300.0,5411927544.66,31.5593,11.4071,0.0909,145.0268,2.4823,22.7298,1.0605,0.0,-0.0188,0.3948,0.4819,0.0039,0.009000000000000001,0.4395
0.0,0,0,511804800.0,428711300.0,428711300.0,1978834249.74,152.2714,2.3642,0.1732,264.356,1.3618,21.9461,1.2863,0.0,0.0535,0.9224,0.9729,0.0055,0.0035,0.7377
0.0,1,1,921890700.0,915876800.0,915876800.0,1904341316.17,71.5791,5.0294,0.1202,130.7284,2.7538,21.524,1.0012,0.0,0.1753,1.8684,0.4689,0.0374,0.017,0.7917
0.0,0,0,1256498400.0,1252476800.0,1252476800.0,2778966634.87,104.6299,3.4407,0.062,129.2825,2.7846,22.6224,1.1471,0.0,0.0764,0.0394,0.7357,0.0,0.0077,0.5403
0.0,1,1,260000000.0,260000000.0,260000000.0,1103163748.06,199.7337,1.8024,0.1535,131.2958,2.7419,21.0762,1.0258,0.0,-0.3948,-0.622,0.6922,0.0,0.0051,0.5148
0.0,0,2,226048800.0,133079600.0,133079600.0,1453770318.34,79.5193,4.5272,0.1242,139.389,2.5827,21.4151,1.0288,0.0,0.0194,0.2299,0.9944,0.0058,0.0019,0.5315
0.0,0,2,590760500.0,590760500.0,590760500.0,1541782333.41,108.5645,3.3160000000000003,0.1459,92.8505,3.8772,21.4799,1.0157,0.0,0.1146,1.3667,0.8401,0.0056,0.0026,0.6752
0.0,0,2,196747100.0,179727300.0,179727300.0,1183414577.29,95.3011,3.7775,0.129,229.9585,1.5655,20.9116,1.0152,0.0,0.1186,1.3226,0.4099,0.0053,0.0043,0.7748
0.0,0,0,910356600.0,901784100.0,901784100.0,3596662147.43,20.7832,17.3217,0.2642,64.1494,5.6119,22.1772,1.0873,0.0,0.2354,3.2421,0.6781,0.0052,0.0036,0.4323
0.0,0,1,695996000.0,694636800.0,694636800.0,4244861248.38,164.0166,2.1949,0.0654,127.1546,2.8312,23.0541,1.0512,0.0,0.032,0.3008,0.7390000000000001,0.0061,0.0059,0.7767
0.0,1,1,352995800.0,352995800.0,352995800.0,2284594070.69,85.1406,4.2283,0.1415,-105.0144,-3.4281,22.3206,1.7034,0.0839,0.2637,0.185,0.2897,0.0,0.003,0.2003
0.0,0,2,683136500.0,671350000.0,671350000.0,2481982195.65,278.2931,1.2936,0.2003,191.3164,1.8817,21.9233,1.0279,0.0,0.4764,-0.0463,0.6796,0.0011,0.0015,0.4866
0.0,1,1,4422814200.0,4403915000.0,4403915000.0,20495775294.9,64.9855,5.5397,0.215,95.6836,3.7624,23.6625,1.0028,0.0,0.1675,1.4583,1.0427,0.0013,0.0023,0.8087
0.0,0,2,1430937100.0,1250836400.0,1250836400.0,2749181156.85,230.2674,1.5634,0.1443,92.805,3.8791,23.1404,1.1309,0.0223,-0.0121,0.1409,0.5133,0.0,0.0013,0.639
0.0,1,1,406528500.0,406426500.0,406426500.0,6202364039.95,36.6647,9.8187,0.0389,-15.2534,-23.6013,23.3165,1.0491,0.0,0.0474,0.4974,0.4901,0.0175,0.0192,0.6004
0.0,0,1,719048200.0,703717600.0,457668200.0,12078034080.1,120.7648,2.9810000000000003,0.1111,56.9071,6.3261,23.5056,1.0225,0.0,0.1443,2.6656,0.7704,0.0333,0.0153,0.7125
0.0,0,0,882914400.0,748937600.0,748937600.0,4562920227.6,252.1185,1.4279,0.0379,161.5726,2.2281,23.8508,2.5034,0.0,-0.01,-0.003,0.4537,0.0,0.0007,0.7736
0.0,0,2,666837400.0,490622600.0,490622600.0,3234176743.75,125.773,2.8623,0.0458,110.6841,3.2525,22.4336,1.0993,0.0,0.0689,0.1923,0.7157,0.0084,0.0045,0.5072
0.0,1,1,411431200.0,411431200.0,411431200.0,1375508097.9,20.1703,17.848,0.0947,-10.6334,-33.8557,20.7176,1.2451,0.0,0.3747,0.4549,0.9095,0.0108,0.0019,0.2103
0.0,1,1,1621922500.0,1434058600.0,1434058600.0,10027085993.2,30.5605,11.7799,0.2472,-19.9082,-18.083,23.6145,1.4296,0.0,-0.8503,0.3303,0.5228,0.0221,0.0049,0.2857
0.0,0,1,1347522900.0,1347217500.0,1347217500.0,27794559416.9,79.7696,4.513,0.1705,68.6132,5.2468,24.4008,1.7026,0.0546,0.1915,0.1116,0.7061,0.0,0.0026,0.2601
1.0,0,0,411948000.0,344600400.0,344600400.0,19785843.74,-9.2375,-38.9716,0.0224,16.0311,22.4564,20.4751,1.0003,0.0,-0.0165,-0.2004,0.9467,0.0,0.0006,0.7272
0.0,0,0,665712500.0,614018100.0,614018100.0,3552417778.48,101.135,3.5596,0.1785,88.5761,4.0643,22.2498,1.012,0.0,0.1671,0.9331,0.4919,0.0124,0.012,0.5295
0.0,0,2,414361300.0,212954700.0,212954700.0,591766607.87,23.3835,15.3955,0.0696,73.3257,4.9096,21.0625,1.2592,0.0,0.1021,0.026000000000000002,0.8627,0.0011,0.0021,0.4912
0.0,0,0,404265000.0,388750200.0,388750200.0,1379408659.44,137.7252,2.6139,0.1207,215.9309,1.6672,22.0689,1.6555,0.1302,-0.053,0.0474,0.5212,0.0106,0.0064,0.7142
1.0,1,1,1637395800.0,1626615800.0,1626615800.0,2293602566.43,64.4641,5.5845,0.1233,116.6672,3.0857,22.0092,1.0043,0.0,0.2922,0.5755,0.7936,0.0166,0.0249,0.7595
0.0,0,0,1358320300.0,1357129200.0,1357129200.0,3375420735.23,40.2163,8.9516,0.1921,40.8293,8.8172,22.1116,1.0474,0.0,0.1009,1.5216,0.5774,0.0098,0.0043,0.6015
0.0,0,0,909133200.0,877382400.0,877382400.0,4688369086.48,51.9728,6.9267,0.1375,53.1828,6.7691,22.2333,1.0123,0.0,0.1801,2.1719,0.9449,0.0207,0.0107,0.4667
1.0,1,1,126360000.0,105300000.0,105300000.0,359879388.31,161.3843,2.2307,0.0426,24.558000000000003,14.6592,22.014,5.0386,0.0,-0.1007,0.0305,0.758,0.0,0.0,0.171
0.0,0,0,1667228600.0,1667228600.0,1667228600.0,4954908347.64,60.1745,5.9826,0.0605,152.0078,2.3683,23.1883,1.0553,0.0253,0.0207,0.4287,0.306,0.0041,0.0031,0.5234
0.0,0,1,746395900.0,621383500.0,621383500.0,2837881421.03,-12.9308,-27.8406,0.0483,43.6305,8.2511,22.3298,1.1705,0.0,0.1351,0.1801,0.5458,0.0202,0.0031,0.4461
1.0,0,2,308795800.0,254371200.0,254371200.0,817366608.69,57.1283,6.3016,0.1828,112.1111,3.2111,21.2406,1.4942,0.1774,0.3203,1.051,0.8463,0.0036,0.0017,0.3964
0.0,0,1,1310050600.0,1299331700.0,1299331700.0,5902931353.81,-4.7266,-76.1645,0.0385,-130.7664,-2.753,23.4098,1.7151,0.0333,-0.6106,0.6533,0.6082,0.0088,0.0025,0.9221
0.0,0,2,200000000.0,129034200.0,129034200.0,1270365716.68,287.0127,1.2543,0.1472,277.885,1.2955,21.1139,1.0168,0.0,0.0726,1.4303,0.9935,0.0088,0.0028,0.8989
0.0,0,1,5196200600.0,5175208300.0,5175208300.0,32204216929.4,583.9416,0.6165,0.2713,-34.0512,-10.5723,26.0148,4.2505,0.1342,-0.4579,0.1358,0.4223,0.0253,0.0139,0.6923
0.0,0,0,375284000.0,367503500.0,367503500.0,833445846.28,71.0999,5.0633,0.0889,116.219,3.0976,21.2241,1.0553,0.0,0.0257,0.0653,0.2784,0.0064,0.0028,0.5383
0.0,0,2,345177700.0,198891800.0,198891800.0,2275900125.56,133.4619,2.6974,0.2392,43.7962,8.2199,21.8141,1.0201,0.0,0.2855,0.603,0.3666,0.0011,0.0027,0.3266
0.0,1,1,1428770000.0,1428770000.0,1428770000.0,4248574041.72,249.0832,1.4453,0.0611,42.2203,8.5267,22.9799,1.2092,0.0,0.1026,0.0647,0.3063,0.0185,0.0,0.3402
0.0,1,1,1489320000.0,1489320000.0,1489320000.0,2773450499.71,324.1199,1.1107,0.1635,341.1029,1.0554,22.2515,1.0481,0.0,0.0869,0.3756,0.5662,0.0031,0.0021,0.657
0.0,1,1,13579541500.0,13579541500.0,11503245500.0,210132295000.0,161.5074,2.229,0.0387,26.9582,13.354000000000001,27.4387,1.8867,0.0451,0.0063,0.222,0.3953,0.0211,0.0103,0.7905
1.0,1,1,1293159600.0,1290429600.0,1290429600.0,6704417858.9,114.1227,3.1545,0.0934,122.18299999999999,2.9464,23.5331,1.5185,0.0,0.0316,0.1605,0.4923,0.0134,0.0076,0.5453
0.0,1,1,937729500.0,937729500.0,937729500.0,6159152411.61,21.8604,16.4681,0.032,18.4796,19.4809,23.1451,1.2552,0.0,0.0301,0.6557,0.6572,0.018000000000000002,0.0046,0.6576
0.0,1,1,614411700.0,613814300.0,613814300.0,1113899635.17,121.7368,2.9572,0.0484,142.8912,2.5194,21.2594,1.0053,0.0,0.0657,0.0695,0.3797,0.0153,0.0068,0.6188
0.0,1,1,2219352700.0,2219352700.0,2219352700.0,5058320193.48,57.1211,6.3024,0.0333,106.7806,3.3714,23.6241,1.6616,0.0964,-0.0521,0.1668,0.7095,0.0,0.0029,0.6629999999999999
0.0,0,0,429000000.0,428898800.0,428898800.0,3323231830.27,254.2912,1.4157,0.1983,328.0481,1.0974,22.2103,1.0754,0.0,0.0649,0.6181,0.325,0.0108,0.0075,0.8263
0.0,1,1,4933000000.0,4933000000.0,4933000000.0,35678750306.3,118.3938,3.0407,0.0669,16.6827,21.5792,25.1895,1.2567,0.0,0.0673,0.5136,0.5163,0.0142,0.0106,0.8067
1.0,0,0,481481600.0,254893800.0,254893800.0,1224978242.14,131.1284,2.7454,0.0806,191.5505,1.8794,21.6515,1.4356,0.0,0.1334,0.3651,0.7672,0.0072,0.0059,0.5323
0.0,0,1,1476111400.0,1462622800.0,1462622800.0,10234352750.1,128.5439,2.8006,0.0684,94.2112,3.8212,23.9189,1.2765,0.0,0.0417,0.371,0.48100000000000004,0.0147,0.0174,0.6829
0.0,0,0,224302800.0,189982000.0,189982000.0,1128581795.55,54.0987,6.6545,0.1521,-140.7019,-2.5586,21.2481,1.1029,0.0,0.1416,1.7372,0.5838,0.01,0.0057,0.8553
0.0,0,1,2988929900.0,2987565700.0,2987565700.0,37682647382.7,28.5397,12.614,0.0236,-199.6561,-1.8031,25.6111,3.2944,0.2262,-0.6667,0.287,0.3192,0.0367,0.0317,0.6879
0.0,0,0,1159628100.0,939985600.0,939985600.0,2060083827.18,29.3055,12.2844,0.1068,-5.8773,-61.2523,22.3653,1.0057,0.0,0.1202,-0.3023,0.5144,0.0152,0.0107,0.4003
0.0,0,0,624781400.0,583773400.0,583773400.0,2953096323.6,73.5429,4.8951,0.0602,105.8886,3.3998,22.2043,1.1698,0.0,-0.0402,0.0674,0.7684,0.0013,0.0008,0.5679
0.0,0,1,690816000.0,684902400.0,684902400.0,917294127.48,-9.7462,-36.9376,0.0151,33.61,10.7111,22.4306,1.0101,0.0,-0.0496,0.0937,0.9597,0.004,0.0046,0.8307
0.0,1,1,1653281400.0,1469686700.0,1469686700.0,3339184369.98,198.555,1.8131,0.1505,59.75899999999999,6.0242,22.599,1.5967,0.0,0.0239,1.2023,0.7826,0.0,0.0,0.3778
1.0,1,1,288176300.0,288176300.0,288176300.0,623704235.49,25.8052,13.9507,0.1634,76.9412,4.6789,20.3002,1.0194,0.0,-0.0748,1.1066,0.8139,0.0,0.0,0.777
1.0,1,1,1271315400.0,1271315400.0,1271315400.0,2646123376.87,61.793,5.8259,0.0538,86.47399999999999,4.1631,22.1495,1.0012,0.0,0.0295,-0.0284,0.8079999999999999,0.0032,0.0028,0.3605
0.0,0,0,590200100.0,533391200.0,533391200.0,2838507113.92,88.4412,4.0705,0.1034,119.8402,3.0039999999999996,21.9097,1.0407,0.0,0.2891,2.0458,0.275,0.0273,0.0268,0.6091
0.0,1,1,1045366800.0,1045366800.0,1045366800.0,4543296601.55,10.3954,34.6308,0.1203,30.901,11.6501,22.2522,1.0031,0.0,0.1506,3.4884,0.6124,0.0077,0.0035,0.6876
1.0,0,2,1175657900.0,724378500.0,724378500.0,2011368248.4,139.0713,2.5886,0.1431,125.02600000000001,2.8794,21.5746,1.0098,0.0,0.0218,-1.436,0.3946,0.0125,0.0054,0.6953
0.0,0,1,2241481800.0,1080570400.0,1080570400.0,5396742435.76,46.2434,7.7849,0.0705,233.9637,1.5387,22.4103,1.0039,0.0,0.1332,3.5317,0.4423,0.0,0.0,0.8697
0.0,0,0,785187000.0,373696300.0,373696300.0,4365330452.1,-7.6943,-46.7879,0.1585,71.2462,5.0529,22.2992,1.008,0.0,0.1162,0.4299,0.6559999999999999,0.0034,0.0014,0.4994
0.0,0,0,274327700.0,205466200.0,205466200.0,555491972.41,222.0303,1.6214,0.0913,134.5543,2.6755,21.3921,1.0251,0.0,0.1152,0.1283,0.6334,0.0,0.0007,0.5452
1.0,0,0,686546700.0,551355500.0,551355500.0,3722467006.92,98.264,3.6636,0.0738,101.882,3.5335,22.7279,1.5112,0.1023,0.0348,0.9626,0.4607,0.0071,0.0073,0.4846
0.0,0,0,623700000.0,620234900.0,620234900.0,986592103.39,70.1672,5.1306,0.1486,39.185,9.1872,20.9188,1.0867,0.0,0.3409,1.4085,0.5783,0.0102,0.0033,0.3172
0.0,1,1,309600700.0,309600700.0,309600700.0,2339859810.12,37.058,9.7145,0.0549,-14.1605,-25.4229,21.633000000000003,1.0063,0.0,0.2045,1.7718,0.3361,0.012,0.0043,0.5957
1.0,1,1,993005500.0,993005500.0,993005500.0,2815882385.66,119.5894,3.0103,0.0762,-9.7255,-37.0161,22.3355,1.4628,0.0,0.2024,0.4693,0.5085,0.0165,0.0063,0.2159
0.0,0,1,858121500.0,738825700.0,561105400.0,7905631155.0,11.0287,32.6421,0.0997,16.4608,21.8701,23.0667,1.0451,0.0,0.18,0.4367,0.2012,0.0441,0.0316,0.3668
1.0,0,2,605989000.0,327156400.0,327156400.0,1838857177.11,31.6425,11.3771,0.1215,279.438,1.2883,21.3828,1.0003,0.0,-0.1022,2.4344,0.4468,0.0049,0.0029,0.8738
1.0,1,1,1102318400.0,1098743400.0,1098743400.0,5478485816.51,91.3682,3.9401,0.0987,153.1133,2.3512,23.1419,1.1,0.0177,-0.0383,0.0154,0.4924,0.0075,0.0024,0.6023
0.0,0,0,1161058200.0,1134432600.0,1134432600.0,3997103758.84,59.7441,6.0257,0.1877,58.3563,6.169,22.1774,1.0044,0.0,-0.0016,0.4142,0.7405,0.0017,0.0024,0.5759
0.0,0,0,1022550000.0,822991000.0,822991000.0,2213455136.23,18.3405,19.6287,0.135,85.1366,4.2285,21.7457,1.0417,0.0,0.0967,0.0625,0.6626,0.0087,0.0042,0.7547
0.0,0,0,774756000.0,742518600.0,742518600.0,1730787225.74,22.9953,15.6554,0.0396,0.9568,376.2735,21.7086,1.0147,0.0,0.0865,0.5324,0.6895,0.0297,0.011000000000000001,0.6764
0.0,0,1,690000000.0,670341800.0,670341800.0,2573809960.23,27.0976,13.2853,0.07400000000000001,31.5499,11.4105,22.1249,1.0123,0.0,0.1178,0.0505,0.8622,0.006999999999999999,0.003,0.2778
0.0,0,0,4149633900.0,3788481500.0,3788481500.0,10417865393.9,5.3537,67.2428,0.0637,79.6249,4.5212,23.85,1.5336,0.1137,0.0212,0.2855,0.5179,0.0043,0.0025,0.5194
0.0,0,1,251705500.0,251695200.0,251695200.0,910794991.18,92.5831,3.8884,0.1769,44.3344,8.1201,21.2603,1.1194,0.0,0.1821,0.2374,0.4844,0.0077,0.0015,0.2996
1.0,1,1,121778900.0,121720500.0,121720500.0,90552860.18,69.8432,5.1544,0.1564,21.9532,16.3985,19.9936,2.1827,0.0,0.2835,0.4677,0.7148,0.0,0.0,0.5336
0.0,1,1,4032032900.0,4032032900.0,2736032900.0,29123023982.8,39.8406,9.036,0.0711,39.0756,9.2129,24.802,1.8148,0.0675,0.3085,0.377,0.3175,0.0119,0.0094,0.1294
1.0,0,1,1123384200.0,1121952600.0,678283900.0,4964651509.23,245.1314,1.4686,0.0515,214.1837,1.6808,22.7465,1.3978,0.0,0.1726,0.2755,0.6775,0.0276,0.0141,0.5809
0.0,0,0,577673700.0,459065800.0,459065800.0,1875698374.08,16.2275,22.1845,0.0545,33.7303,10.6729,21.7105,1.0368,0.0,0.0502,0.7807,0.3819,0.0296,0.0185,0.69
0.0,0,0,2152517600.0,1595441500.0,1595441500.0,5228664786.23,74.726,4.8176,0.1119,95.9591,3.7516,22.5589,1.0003,0.0,0.2042,0.1266,0.5652,0.0164,0.0031,0.5123
0.0,0,0,829850100.0,770807900.0,770807900.0,4009349964.34,49.8871,7.2163,0.0787,27.8888,12.9084,22.3418,1.0368,0.0,0.0597,0.6387,0.3643,0.0233,0.0198,0.7435
0.0,0,2,559314400.0,547627600.0,547627600.0,2647923772.48,123.9499,2.9044,0.0677,77.1192,4.6681,22.8263,2.8280000000000003,0.0582,-0.2094,0.4342,0.2734,0.0078,0.0021,0.3208
0.0,0,2,765525000.0,601615100.0,601615100.0,2118662078.81,500.3475,0.7195,0.0673,201.1286,1.7899,22.1818,1.0587,0.0,-0.1823,0.1004,0.5397,0.0,0.0004,0.7546
0.0,0,0,1198675100.0,864163200.0,864163200.0,3687902064.25,34.2985,10.4961,0.1196,87.6574,4.1069,22.2107,1.1323,0.0,-0.0458,0.2943,0.6922,0.0,0.0035,0.614
0.0,0,1,652729000.0,198000000.0,198000000.0,8452037674.66,91.9681,3.9144,0.0899,52.7264,6.8277,23.3325,1.3296,0.0,0.2145,2.7318,0.821,0.0,0.0001,0.4724
0.0,0,0,542700000.0,542658300.0,542658300.0,1450223078.41,5.3468,67.3295,0.021,61.1933,5.882999999999999,21.9377,1.1493,0.0,0.0302,0.2328,0.7251,0.0333,0.0215,0.5103
